,DATETIME,mark,LATITUDE_MDSS_deg,LONGITUDE_MDSS_deg,TWD_MDSS_deg,TWS_MDSS_km_h_1
17451,2026-01-18 05:39:47+00:00,M1,-32.06797204166649,115.72887581773098,211.48558000427278,33.21576
17452,2026-01-18 05:39:48+00:00,M1,-32.06794922612608,115.7288988512008,211.8151799066136,33.145920000000004
17453,2026-01-18 05:39:49+00:00,M1,-32.06792542152106,115.72891963832099,211.8876918851282,32.952960000000004
17454,2026-01-18 05:39:50+00:00,M1,-32.067905925214276,115.72893734089999,212.05249183629857,32.8968
17455,2026-01-18 05:39:51+00:00,M1,-32.067891357466564,115.72895133867841,212.4315317239908,32.90976
17456,2026-01-18 05:39:52+00:00,M1,-32.0678784325719,115.72896964475501,212.7699209570606,33.08112
17457,2026-01-18 05:39:53+00:00,M1,-32.06786138378086,115.72899269498882,213.03030487990958,33.5052
17458,2026-01-18 05:39:54+00:00,M1,-32.06784021109344,115.72901559434838,213.0775475325786,35.19288
17459,2026-01-18 05:39:55+00:00,M1,-32.06781757995486,115.729034151882,212.5216223639638,35.57808
17460,2026-01-18 05:39:56+00:00,M1,-32.06779520027341,115.72904833406182,212.11291848506121,34.84152
17461,2026-01-18 05:39:57+00:00,M1,-32.06777572073042,115.72906404174857,211.9569078646196,34.55064
17462,2026-01-18 05:39:58+00:00,M1,-32.06776122003794,115.72908100672062,212.3535264137698,34.552800000000005
17463,2026-01-18 05:39:59+00:00,M1,-32.06774772517382,115.7290991451592,212.6303903317364,34.63271999999999
17464,2026-01-18 05:40:00+00:00,M1,-32.0677309781313,115.72911728359762,212.83584093752856,34.66512
17465,2026-01-18 05:40:01+00:00,M1,-32.06770997308196,115.72913703136139,212.97427289651176,34.6752
17466,2026-01-18 05:40:02+00:00,M1,-32.06768893450501,115.72915738262257,212.9533982360304,34.668
17467,2026-01-18 05:40:03+00:00,M1,-32.06767215393486,115.72917600721118,212.8764915921504,34.64136
17468,2026-01-18 05:40:04+00:00,M1,-32.06765787117184,115.7291914466764,212.84133426923398,34.51032
17469,2026-01-18 05:40:05+00:00,M1,-32.0676421970129,115.72920747287579,212.9566942350538,34.359840000000005
17470,2026-01-18 05:40:06+00:00,M1,-32.06762300245464,115.72922869585462,212.88747825556203,33.4836
17471,2026-01-18 05:40:07+00:00,M1,-32.06760114245118,115.7292504385112,212.54029969176298,32.042880000000004
17472,2026-01-18 05:40:08+00:00,M1,-32.0675800871104,115.72927141003318,212.11181981872,29.933999999999997
17473,2026-01-18 05:40:09+00:00,M1,-32.06756422854962,115.7292888443918,211.722891933958,28.5156
17474,2026-01-18 05:40:10+00:00,M1,-32.067550901323564,115.7293041329832,211.53831598864718,28.449360000000002
17475,2026-01-18 05:40:11+00:00,M1,-32.0675354283303,115.72932334430519,211.28452406384463,28.555919999999997
17476,2026-01-18 05:40:12+00:00,M1,-32.06751621700822,115.72934659570441,210.65938291573815,28.439999999999998
17477,2026-01-18 05:40:13+00:00,M1,-32.06749568134546,115.7293710373342,209.9232764671774,28.38528
17478,2026-01-18 05:40:14+00:00,M1,-32.067475279793136,115.7293920591474,209.29923398541217,28.37088
17479,2026-01-18 05:40:15+00:00,M1,-32.067456973716624,115.72940910793838,208.9212927640614,28.87416
17480,2026-01-18 05:40:16+00:00,M1,-32.0674418192357,115.7294260729106,208.70155949583423,30.63816
17481,2026-01-18 05:40:17+00:00,M1,-32.06742579303682,115.7294433731586,208.57850886562701,31.6116
17482,2026-01-18 05:40:18+00:00,M1,-32.06740897893904,115.72946109250178,208.59059419537917,32.55912
17483,2026-01-18 05:40:19+00:00,M1,-32.06739201396704,115.7294792141766,208.68178350169381,33.569280000000006
17484,2026-01-18 05:40:20+00:00,M1,-32.0673742108047,115.72949824109699,208.75319681386782,35.232479999999995
17485,2026-01-18 05:40:21+00:00,M1,-32.067354362457976,115.72951753623781,208.6938688314464,35.259119999999996
